,Word,CobLog,CompCnt,PhonDISC,Class,SylCnt,num_phones,num_sylls_est,remove,num_homophones,log_prob,surprisal
29357,muckle,0.0,1,mVkP,N,2,4,1,False,0,-4.704558827460409,4.704558827460409
29359,muckrake,0.0,2,mVkr1k,V,2,6,2,False,0,-5.654739264121472,5.654739264121472
29360,muckraker,0.0,2,mVkr1k@R,N,3,8,3,False,0,-6.046361793138753,6.046361793138753
29361,muckraking,0.0,1,mVkr1kIN,N,3,8,3,False,0,-6.246056465593235,6.246056465593235
29363,mucky,0.0,2,mVkI,A,2,4,2,False,0,-5.216949610685265,5.216949610685265
29364,mucous,0.0,2,mjuk@s,A,2,6,2,False,1,-6.959113993424025,6.959113993424025
29366,mucus,0.48,1,mjuk@s,N,2,6,2,False,1,-6.959113993424025,6.959113993424025
29367,mud,1.46,1,mVd,N,1,3,1,False,1,-4.567726699843238,4.567726699843238
29368,mud,0.0,1,mVd,V,1,3,1,False,1,-4.567726699843238,4.567726699843238
29370,muddiness,0.0,2,mVdInIs,N,3,7,3,False,0,-5.586860359095895,5.586860359095895
29371,muddle,0.7,1,mVdP,N,2,4,1,False,1,-4.701557056580675,4.701557056580675
29372,muddle,0.7,1,mVdP,V,2,4,1,False,1,-4.701557056580675,4.701557056580675
29377,muddy,0.0,1,mVdI,V,2,4,2,False,1,-4.652541950725671,4.652541950725671
29378,muddy,1.0,2,mVdI,A,2,4,2,False,1,-4.652541950725671,4.652541950725671
29379,mudflat,0.0,2,mVdfl{t,N,2,7,2,False,0,-6.924293320238581,6.924293320238581
29380,mudguard,0.0,2,mVdg#d,N,2,6,2,False,0,-5.597458440601515,5.597458440601515
29381,mudpack,0.0,2,mVdp{k,N,2,6,2,False,0,-6.09369735849526,6.09369735849526
29382,mudslinger,0.0,3,mVdslIN@R,N,3,9,3,False,0,-9.017612230779113,9.017612230779113
29383,mudslinging,0.0,2,mVdslININ,N,3,9,3,False,0,-9.184763508039495,9.184763508039495
29384,muesli,0.0,1,mjuzlI,N,2,6,2,False,0,-6.010812175040088,6.010812175040088
29385,muezzin,0.0,0,muEzIn,N,3,6,3,False,0,-6.721543179296647,6.721543179296647
29386,muff,0.0,1,mVf,N,1,3,1,False,1,-4.421562052482888,4.421562052482888
29387,muff,0.0,1,mVf,V,1,3,1,False,1,-4.421562052482888,4.421562052482888
29388,muffin,0.0,1,mVfIn,N,2,5,2,False,0,-5.524502728325103,5.524502728325103
29390,muffle,0.9,1,mVfP,V,2,4,1,False,0,-4.897330609490797,4.897330609490797
29391,muffler,0.0,2,mVfl@R,N,2,6,2,False,0,-6.088971270543408,6.088971270543408
29392,mufti,0.0,1,mVftI,N,2,5,2,False,1,-5.623685910597537,5.623685910597537
29393,mufti,0.3,1,mVftI,N,2,5,2,False,1,-5.623685910597537,5.623685910597537
29394,mug,0.9,1,mVg,N,1,3,1,False,1,-4.529929078862827,4.529929078862827
29395,mug,0.0,1,mVg,V,1,3,1,False,1,-4.529929078862827,4.529929078862827
29396,mugger,0.0,2,mVg@R,N,2,5,2,False,0,-5.32759465725119,5.32759465725119
29397,mugginess,0.0,2,mVgInIs,N,3,7,3,False,0,-5.609573022478332,5.609573022478332
29398,mugging,0.3,1,mVgIN,N,2,5,2,False,0,-5.573947187565453,5.573947187565453
29399,muggins,0.0,1,mVgInz,N,2,6,2,False,0,-6.527114872551884,6.527114872551884
29400,muggy,0.0,0,mVgI,A,2,4,2,False,0,-4.969949773285817,4.969949773285817
29403,mugwump,0.0,0,mVgwVmp,N,2,7,2,False,0,-6.06574918196057,6.06574918196057
29404,mulatto,0.0,0,mjul{t5,N,3,7,3,False,0,-7.866433405619075,7.866433405619075
29405,mulberry,0.0,0,mVlb@rI,N,3,7,3,False,0,-6.39263177768301,6.39263177768301
29406,mulch,0.0,1,mVlJ,N,1,4,1,False,1,-5.917675996384936,5.917675996384936
29407,mulch,0.0,1,mVlJ,V,1,4,1,False,1,-5.917675996384936,5.917675996384936
29408,mulct,0.0,1,mVlkt,V,1,5,1,False,0,-6.217171676983399,6.217171676983399
29409,mule,0.95,1,mjul,N,1,4,1,False,0,-4.504341580236285,4.504341580236285
29410,muleteer,0.0,2,mjulIt7R,N,3,8,3,False,0,-8.58693536773959,8.58693536773959
29411,mulish,0.0,2,mjulIS,A,2,6,2,False,0,-5.633309356110479,5.633309356110479
29412,mulishly,0.0,2,mjulISlI,ADV,3,8,3,False,0,-6.192217632214047,6.192217632214047
29413,mulishness,0.0,2,mjulISnIs,N,3,9,3,False,0,-6.308059306808899,6.308059306808899
29414,mull,0.0,1,mVl,N,1,3,1,False,1,-4.631072810784825,4.631072810784825
29415,mull,0.0,1,mVl,V,1,3,1,False,1,-4.631072810784825,4.631072810784825
29416,mullah,0.0,0,mVl@,N,2,4,2,False,0,-5.840294301965176,5.840294301965176
29417,mullein,0.0,1,mVlIn,N,2,5,2,False,0,-5.538077455649914,5.538077455649914
29418,mullet,0.0,0,mVlIt,N,2,5,2,False,0,-5.498262279984952,5.498262279984952
29419,mulligatawny,0.0,0,mVlIg@t$nI,N,5,10,5,False,0,-10.432338675428038,10.432338675428038
29420,mullion,0.0,0,mVl7n,N,2,5,2,False,0,-4.745002379084763,4.745002379084763
29421,mullioned,0.0,2,mVl7nd,A,2,6,2,False,0,-5.965667671327693,5.965667671327693
29423,multifarious,0.0,0,mVltIf8r7s,A,4,10,4,False,0,-7.6459676055607035,7.6459676055607035
29424,multifariously,0.0,2,mVltIf8r7slI,ADV,5,12,5,False,0,-7.8505115824767016,7.8505115824767016
29425,multifariousness,0.0,2,mVltIf8r7snIs,N,5,13,5,False,0,-8.080883293103867,8.080883293103867
29426,multiform,0.0,2,mVltIf$m,A,3,8,3,False,0,-7.492644670304017,7.492644670304017
29427,multilateral,0.3,2,mVltIl{t@r@l,A,5,12,5,False,0,-10.08704169206363,10.08704169206363
29428,multilaterally,0.0,2,mVltIl{t@r@lI,ADV,6,13,6,False,0,-10.294775705083815,10.294775705083815
29429,multilingual,0.0,2,mVltIlINgjw@l,A,4,13,4,False,0,-10.605823208715908,10.605823208715908
29430,multimillionaire,0.0,2,mVltImIlj@n8R,N,5,13,5,False,0,-9.727379852818595,9.727379852818595
29431,multiple,0.0,1,mVltIpP,N,3,7,2,False,1,-5.909622450408639,5.909622450408639
29432,multiple,0.9,0,mVltIpP,A,3,7,2,False,1,-5.909622450408639,5.909622450408639
29435,multiplex,0.0,0,mVltIplEks,A,3,10,3,False,0,-8.869352828105292,8.869352828105292
29436,multiplication,0.6,2,mVltIplIk1SH,N,5,12,4,False,0,-8.23634556789001,8.23634556789001
29438,multiplicity,0.3,2,mVltIplIs@tI,N,5,12,5,False,0,-9.83354015820465,9.83354015820465
29439,multiply,1.15,0,mVltIpl2,V,3,8,3,False,1,-7.711244956671216,7.711244956671216
29440,multiply,0.0,2,mVltIpl2,ADV,3,8,3,False,1,-7.711244956671216,7.711244956671216
29441,multiracial,0.0,2,mVltIr1SP,A,4,9,3,False,0,-9.075175692713893,9.075175692713893
29442,multistorey,0.0,2,mVltIst$rI,A,4,10,4,False,0,-9.987562137726535,9.987562137726535
29443,multitude,0.85,0,mVltItjud,N,3,9,3,False,0,-5.784413335663317,5.784413335663317
29444,multitudinous,0.0,2,mVltItjudIn@s,A,5,13,5,False,0,-8.51695521607951,8.51695521607951
29445,multitudinously,0.0,2,mVltItjudIn@slI,ADV,6,15,6,False,0,-9.200469357817372,9.200469357817372
29446,multitudinousness,0.0,2,mVltItjudIn@snIs,N,6,16,6,False,0,-9.633509739127936,9.633509739127936
29448,mum,0.0,0,mVm,I,1,3,1,False,3,-4.567726699843238,4.567726699843238
29449,mum,1.18,1,mVm,N,1,3,1,False,3,-4.567726699843238,4.567726699843238
29450,mum,0.0,1,mVm,V,1,3,1,False,3,-4.567726699843238,4.567726699843238
29451,mum,0.0,1,mVm,A,1,3,1,False,3,-4.567726699843238,4.567726699843238
29452,mumble,1.23,1,mVmbP,V,2,5,1,False,0,-5.386670699780467,5.386670699780467
29454,mummer,0.0,2,mVm@R,N,2,5,2,False,0,-4.757031780180268,4.757031780180268
29455,mummery,0.0,2,mVm@rI,N,3,6,3,False,0,-5.813415325731477,5.813415325731477
29456,mummification,0.0,2,mVmIfIk1SH,N,5,10,4,False,0,-6.910768493508225,6.910768493508225
29457,mummify,0.0,2,mVmIf2,V,3,6,3,False,0,-5.862495615253399,5.862495615253399
29458,mumming,0.0,2,mVmIN,N,2,5,2,False,0,-4.543315234732774,4.543315234732774
29459,mummy,1.04,2,mVmI,N,2,4,2,False,1,-4.501610650319273,4.501610650319273
29460,mummy,0.0,1,mVmI,N,2,4,2,False,1,-4.501610650319273,4.501610650319273
29461,mumps,0.3,0,mVmps,N,1,5,1,False,0,-6.131585725088289,6.131585725088289
29462,munch,0.7,1,mVnJ,V,1,4,1,False,0,-5.030568242834185,5.030568242834185
29463,mundane,0.6,1,mVnd1n,A,2,6,2,False,0,-6.922897795620274,6.922897795620274
29464,mundanely,0.0,2,mVnd1nlI,ADV,3,8,3,False,0,-8.033604346469163,8.033604346469163
29465,municipal,0.85,0,mjunIsIpP,A,4,9,3,False,0,-8.908289887417297,8.908289887417297
29466,municipality,0.0,2,mjunIsIp{l@tI,N,6,13,6,False,0,-10.59773645177999,10.59773645177999
29467,municipally,0.0,2,mjunIsIplI,ADV,4,10,4,False,0,-9.950717443324704,9.950717443324704
29468,munificence,0.0,2,mjunIfIsHs,N,4,10,3,False,0,-7.526846193256755,7.526846193256755
29469,munificent,0.0,0,mjunIfIsHt,A,4,10,3,False,0,-7.354336112882917,7.354336112882917
29470,munificently,0.0,2,mjunIfIsHtlI,ADV,5,12,4,False,0,-7.879824832118554,7.879824832118554
29471,muniment,0.0,0,mjunIm@nt,N,3,9,3,False,0,-6.536716149035284,6.536716149035284
29472,muniments,0.0,2,mjunIm@nts,N,3,10,3,False,0,-8.500710888752407,8.500710888752407
29473,munition,0.0,0,mjunISH,N,3,7,2,False,1,-6.039952140990528,6.039952140990528
29474,munition,0.0,1,mjunISH,V,3,7,2,False,1,-6.039952140990528,6.039952140990528
29475,munitions,0.48,2,mjunISHz,N,3,8,2,False,0,-7.7849039495490215,7.7849039495490215
29476,mural,0.0,1,mj9r@l,N,2,6,2,False,1,-6.514608378616928,6.514608378616928
29477,mural,0.0,0,mj9r@l,A,2,6,2,False,1,-6.514608378616928,6.514608378616928
29478,murder,1.71,1,m3d@R,N,2,5,2,False,1,-4.569087525251812,4.569087525251812
29479,murder,1.4,1,m3d@R,V,2,5,2,False,1,-4.569087525251812,4.569087525251812
29480,murderer,1.11,2,m3d@r@R,N,3,7,3,False,0,-5.488128377012178,5.488128377012178
29481,murderess,0.0,2,m3d@rIs,N,3,7,3,False,0,-6.724962434525155,6.724962434525155
29482,murderous,0.7,2,m3d@r@s,A,3,7,3,False,0,-5.553927797470259,5.553927797470259
29483,murderously,0.0,2,m3d@r@slI,ADV,4,9,4,False,0,-6.023216353047208,6.023216353047208
29484,murderousness,0.0,2,m3d@r@snIs,N,4,10,4,False,0,-6.561109309655937,6.561109309655937
29485,murk,0.0,1,m3k,N,1,3,1,False,0,-4.323819469973014,4.323819469973014
29486,murkily,0.0,2,m3kIlI,ADV,3,6,3,False,0,-5.724099828875486,5.724099828875486
29487,murky,0.6,2,m3kI,A,2,4,2,False,0,-5.011599656735585,5.011599656735585
29488,murmur,0.85,1,m3m@R,N,2,5,2,False,1,-5.815757953734799,5.815757953734799
29489,murmur,1.26,1,m3m@R,V,2,5,2,False,1,-5.815757953734799,5.815757953734799
29490,murmuring,0.0,1,m3m@rIN,N,3,7,3,False,0,-7.174597043366277,7.174597043366277
29491,murphy,0.3,1,m3fI,N,2,4,2,False,0,-5.525079121119031,5.525079121119031
29492,murrain,0.0,1,mVrIn,N,2,5,2,False,0,-7.148318927766974,7.148318927766974
29493,muscatel,0.0,1,mVsk@tEl,N,3,8,3,False,0,-8.428449169568413,8.428449169568413
29494,muscle,1.94,1,mVsP,N,2,4,1,False,1,-4.322106531514752,4.322106531514752
29496,muscled,0.0,2,mVsPd,A,2,5,1,False,0,-5.342466834340148,5.342466834340148
29498,muscleman,0.0,2,mVsPm{n,N,3,7,2,False,0,-6.003260712426073,6.003260712426073
29499,Muscovite,0.0,2,mVsk5v2t,N,3,8,3,False,1,-7.854148968941475,7.854148968941475
29500,Muscovite,0.0,1,mVsk5v2t,A,3,8,3,False,1,-7.854148968941475,7.854148968941475
29501,Muscovy,0.0,0,mVsk5vI,N,3,7,3,False,0,-7.606779257206702,7.606779257206702
29502,muscular,1.04,2,mVskjUl@R,A,3,9,3,False,0,-6.005395662292295,6.005395662292295
29504,muscularly,0.0,2,mVskjUl@lI,ADV,4,10,4,False,0,-6.918581481374232,6.918581481374232
29505,muse,0.3,1,mjuz,N,1,4,1,False,2,-4.311731807039609,4.311731807039609
29506,muse,0.48,1,mjuz,V,1,4,1,False,2,-4.311731807039609,4.311731807039609
29507,museum,1.56,0,mjuz7m,N,2,6,2,False,0,-5.959160238473235,5.959160238473235
29509,mush,0.0,1,mVS,N,1,3,1,False,0,-4.613339882550151,4.613339882550151
29510,mushroom,1.11,1,mVSrUm,N,2,6,2,False,1,-4.9687462284133845,4.9687462284133845
29511,mushroom,0.0,1,mVSrUm,V,2,6,2,False,1,-4.9687462284133845,4.9687462284133845
29512,mushy,0.0,2,mVSI,A,2,4,2,False,0,-5.157531745712927,5.157531745712927
29513,music,2.12,1,mjuzIk,N,2,6,2,False,0,-6.176412940976687,6.176412940976687
29514,musical,0.7,1,mjuzIkP,N,3,7,2,False,1,-5.899990810288373,5.899990810288373
29515,musical,1.36,2,mjuzIkP,A,3,7,2,False,1,-5.899990810288373,5.899990810288373
29519,musically,0.0,2,mjuzIk@lI,ADV,4,9,4,False,0,-6.486769546436385,6.486769546436385
29522,musician,1.18,2,mjuzISH,N,3,7,2,False,0,-5.760989764318481,5.760989764318481
29523,musicianship,0.0,2,mjuzISHSIp,N,4,10,3,False,0,-8.021643412367487,8.021643412367487
29526,musingly,0.0,3,mjuzINlI,ADV,3,8,3,False,0,-5.5409679988201095,5.5409679988201095
29527,musk,0.3,1,mVsk,N,1,4,1,False,0,-4.049419767702776,4.049419767702776
29529,musket,0.0,1,mVskIt,N,2,6,2,False,0,-4.759983874794902,4.759983874794902
29530,musketeer,0.0,2,mVskIt7R,N,3,8,3,False,0,-6.710575347921351,6.710575347921351
29531,musketry,0.0,2,mVskItrI,N,3,8,3,False,0,-7.058047910066498,7.058047910066498
29532,muskiness,0.0,2,mVskInIs,N,3,8,3,False,0,-5.0510632691654695,5.0510632691654695
29533,muskmelon,0.0,2,mVskmEl@n,N,3,9,3,False,0,-7.9892379651711165,7.9892379651711165
29534,muskrat,0.0,2,mVskr{t,N,2,7,2,False,0,-7.08508191954528,7.08508191954528
29536,musky,0.0,2,mVskI,A,2,5,2,False,0,-4.937976553619057,4.937976553619057
29537,Muslim,0.78,1,mUslIm,N,2,6,2,False,1,-8.387150092610604,8.387150092610604
29538,Muslim,0.78,1,mUslIm,A,2,6,2,False,1,-8.387150092610604,8.387150092610604
29539,muslin,0.6,1,mVzlIn,N,2,6,2,False,0,-6.724689477578464,6.724689477578464
29540,musquash,0.0,0,mVskwQS,N,2,7,2,False,0,-6.8457420422364725,6.8457420422364725
29541,muss,0.0,1,mVs,N,1,3,1,False,1,-4.5523855144521645,4.5523855144521645
29542,muss,0.0,1,mVs,V,1,3,1,False,1,-4.5523855144521645,4.5523855144521645
29543,mussel,0.48,1,mVsP,N,2,4,1,False,1,-4.322106531514752,4.322106531514752
29544,must,0.0,1,mVst,N,1,4,1,False,1,-4.560082905169493,4.560082905169493
29545,must,2.96,1,mVst,V,1,4,1,False,1,-4.560082905169493,4.560082905169493
29546,mustachio,0.0,1,m@st#SI5,N,4,8,4,False,0,-8.338578655395361,8.338578655395361
29547,mustang,0.0,1,mVst{N,N,2,6,2,False,0,-8.864779173413956,8.864779173413956
29548,mustard,0.7,1,mVst@d,N,2,6,2,False,0,-6.243097953890613,6.243097953890613
29551,muster,0.0,1,mVst@R,N,2,6,2,False,1,-4.9163364853627884,4.9163364853627884
29552,muster,0.78,1,mVst@R,V,2,6,2,False,1,-4.9163364853627884,4.9163364853627884
29554,mustiness,0.0,2,mVstInIs,N,3,8,3,False,0,-6.327572083292109,6.327572083292109
29556,musty,0.3,2,mVstI,A,2,5,2,False,0,-5.620793924021705,5.620793924021705
29557,mutability,0.0,2,mjut@bIl@tI,N,5,11,5,False,0,-6.110712380805856,6.110712380805856
29558,mutable,0.0,0,mjut@bP,A,3,7,2,False,0,-4.902254786917681,4.902254786917681
29559,mutably,0.0,2,mjut@blI,ADV,3,8,3,False,0,-5.3701670013966805,5.3701670013966805
29560,mutant,0.0,2,mjutHt,N,2,6,1,False,0,-6.287914463384598,6.287914463384598
29561,mutate,0.0,0,mjut1t,V,2,6,2,False,0,-5.402031953643453,5.402031953643453
29562,mutation,0.6,2,mjut1SH,N,3,7,2,False,0,-4.617283901886935,4.617283901886935
29564,mute,0.0,1,mjut,N,1,4,1,False,2,-4.059999768147221,4.059999768147221
29565,mute,0.3,1,mjut,V,1,4,1,False,2,-4.059999768147221,4.059999768147221
29566,mute,0.48,1,mjut,A,1,4,1,False,2,-4.059999768147221,4.059999768147221
29567,muted,0.7,1,mjutId,A,2,6,2,False,0,-5.110019030783837,5.110019030783837
29568,mutely,0.0,2,mjutlI,ADV,2,6,2,False,0,-5.20783825345738,5.20783825345738
29569,muteness,0.0,2,mjutnIs,N,2,7,2,False,0,-5.028127389524107,5.028127389524107
29570,mutilate,0.6,0,mjutIl1t,V,3,8,3,False,0,-6.5105134506517475,6.5105134506517475
29571,mutilation,0.3,2,mjutIl1SH,N,4,9,3,False,0,-6.436989257563728,6.436989257563728
29572,mutineer,0.0,2,mjutIn7R,N,3,8,3,False,0,-6.811834597944501,6.811834597944501
29573,mutinous,0.0,2,mjutIn@s,A,3,8,3,False,1,-6.57574105902813,6.57574105902813
29574,mutinously,0.0,2,mjutIn@s,ADV,3,8,3,False,1,-6.57574105902813,6.57574105902813
29575,mutiny,0.3,0,mjutInI,N,3,7,3,False,1,-6.816602357323461,6.816602357323461
29576,mutiny,0.0,1,mjutInI,V,3,7,3,False,1,-6.816602357323461,6.816602357323461
29577,mutt,0.0,1,mVt,N,1,3,1,False,0,-4.523739081317209,4.523739081317209
29578,mutter,0.0,1,mVt@R,N,2,5,2,False,1,-4.955618684230206,4.955618684230206
29579,mutter,1.36,1,mVt@R,V,2,5,2,False,1,-4.955618684230206,4.955618684230206
29580,mutterer,0.0,2,mVt@r@R,N,3,7,3,False,0,-6.603097061020452,6.603097061020452
29581,mutton,0.48,1,mVtH,N,2,4,1,False,0,-5.143470122218063,5.143470122218063
29582,muttonchops,0.0,2,mVtHJQps,N,3,8,2,False,0,-7.058777826483874,7.058777826483874
29585,mutual,1.38,0,mjuJ9l,A,2,6,2,False,0,-5.782395368284837,5.782395368284837
29587,mutuality,0.0,2,mjutjU{l@tI,N,5,11,5,False,0,-7.741011571582165,7.741011571582165
29588,mutually,0.7,2,mjuJ9lI,ADV,3,7,3,False,0,-5.771666160610938,5.771666160610938
29589,muzak,0.0,1,mjuz{k,N,2,6,2,False,1,-7.0469665047816665,7.0469665047816665
29590,Muzak,0.0,0,mjuz{k,N,2,6,2,False,1,-7.0469665047816665,7.0469665047816665
29591,muzzily,0.0,2,mVzIlI,ADV,3,6,3,False,0,-5.124463017949736,5.124463017949736
29592,muzziness,0.0,2,mVzInIs,N,3,7,3,False,0,-4.919615565646327,4.919615565646327
29593,muzzle,0.48,1,mVzP,N,2,4,1,False,1,-4.860802128228982,4.860802128228982
29594,muzzle,0.0,1,mVzP,V,2,4,1,False,1,-4.860802128228982,4.860802128228982
29597,muzzy,0.0,0,mVzI,A,2,4,2,False,0,-4.624711724071967,4.624711724071967
29598,my,3.42,1,m2,PRON,1,2,1,False,0,-4.543900801822709,4.543900801822709
29599,mycology,0.0,0,m2kQl@_I,N,4,8,4,False,0,-5.8431069655136705,5.8431069655136705
29600,myelitis,0.0,2,m2@l2tIs,N,4,8,4,False,0,-8.639256151762103,8.639256151762103
29601,myeloid,0.0,0,m2Il4d,A,3,6,3,False,0,-5.5997372513263395,5.5997372513263395
29602,mynah,0.0,1,m2n@,N,2,4,2,False,0,-5.122836508695123,5.122836508695123
29604,myopia,0.0,0,m25pj@,N,3,6,3,False,0,-5.575284858122664,5.575284858122664
29605,myopic,0.0,2,m2QpIk,A,3,6,3,False,0,-5.562587547929168,5.562587547929168
29606,myopically,0.0,2,m2QpIk@lI,ADV,5,9,5,False,0,-5.949443516488533,5.949443516488533
29607,myriad,0.3,1,mIr7d,N,2,5,2,False,1,-5.891931334275269,5.891931334275269
29608,myriad,0.3,1,mIr7d,A,2,5,2,False,1,-5.891931334275269,5.891931334275269
29609,myrmidon,0.0,1,m3mId@n,N,3,7,3,False,1,-8.599150762242642,8.599150762242642
29610,Myrmidon,0.0,0,m3mId@n,N,3,7,3,False,1,-8.599150762242642,8.599150762242642
29611,myrrh,0.0,1,m3R,N,1,3,1,False,0,-4.648415954190451,4.648415954190451
29612,myrtle,0.0,1,m3tP,N,2,4,1,False,0,-5.004204615294414,5.004204615294414
29613,myself,2.43,2,m2sElf,PRON,2,6,2,False,0,-6.721763883849948,6.721763883849948
29614,mysterious,1.42,2,mIst7r7s,A,3,8,3,False,0,-6.41465143034165,6.41465143034165
29615,mysteriously,0.7,2,mIst7r7slI,ADV,4,10,4,False,0,-6.619195407257648,6.619195407257648
29616,mysteriousness,0.0,2,mIst7r7snIs,N,4,11,4,False,0,-6.849567117884814,6.849567117884814
29617,mystery,1.49,0,mIst@rI,N,3,7,3,False,0,-5.356626037369283,5.356626037369283
29619,mystic,0.48,1,mIstIk,N,2,6,2,False,1,-4.308576829393258,4.308576829393258
29620,mystic,0.3,0,mIstIk,A,2,6,2,False,1,-4.308576829393258,4.308576829393258
29621,mystical,0.78,2,mIstIkP,A,3,7,2,False,0,-4.908418288273743,4.908418288273743
29622,mystically,0.0,2,mIstIk@lI,ADV,4,9,4,False,0,-4.969466399015563,4.969466399015563
29623,mysticism,0.48,2,mIstIsIz@m,N,4,10,4,False,0,-7.029260522287266,7.029260522287266
29624,mystification,0.0,2,mIstIfIk1SH,N,5,11,4,False,0,-6.445565569769711,6.445565569769711
29625,mystify,0.48,2,mIstIf2,V,3,7,3,False,0,-5.697241006714578,5.697241006714578
29626,mystique,0.48,0,mIstik,N,2,6,2,False,0,-7.145730230222875,7.145730230222875
29627,myth,1.45,1,mIT,N,1,3,1,False,0,-3.8819514432656845,3.8819514432656845
29628,mythical,0.48,2,mITIkP,A,3,6,2,False,0,-5.854508131526398,5.854508131526398
29629,mythological,0.0,2,mIT@lQ_IkP,A,5,10,4,False,0,-6.11892256444733,6.11892256444733
29630,mythologist,0.0,2,mITQl@_Ist,N,4,10,4,False,0,-5.76683772574582,5.76683772574582
29631,mythology,0.7,2,mITQl@_I,N,4,8,4,False,0,-5.161912337114871,5.161912337114871
29632,myxomatosis,0.0,0,mIks5m@t5sIs,N,5,12,5,False,0,-12.802944512616541,12.802944512616541
29633,n,1.58,1,En,N,1,2,1,False,3,-4.544410168434484,4.544410168434484
29634,n,1.58,0,En,,1,2,1,False,3,-4.544410168434484,4.544410168434484
29635,N,1.58,0,En,,1,2,1,False,3,-4.544410168434484,4.544410168434484
29636,n,1.26,0,En,,1,2,1,False,3,-4.544410168434484,4.544410168434484
29637,Naafi,0.0,0,n{fI,,2,4,2,False,2,-6.149663254597232,6.149663254597232
29638,Naafi,0.0,0,n{fI,N,2,4,2,False,2,-6.149663254597232,6.149663254597232
29639,Naafi,0.0,1,n{fI,N,2,4,2,False,2,-6.149663254597232,6.149663254597232
29640,nab,0.0,1,n{b,V,1,3,1,False,0,-5.0903734761466914,5.0903734761466914
29641,nabob,0.0,1,n1bQb,N,2,5,2,False,0,-5.392549338726236,5.392549338726236
29642,nacelle,0.0,0,n{sEl,N,2,5,2,False,0,-6.675432247115249,6.675432247115249
29643,nacre,0.0,0,n1k@R,N,2,5,2,False,0,-5.101180615097534,5.101180615097534
29644,nadir,0.0,1,n1d7R,N,2,5,2,False,0,-6.159709253878239,6.159709253878239
29645,nag,0.0,1,n{g,N,1,3,1,False,1,-4.492624108870999,4.492624108870999
29646,nag,0.95,1,n{g,V,1,3,1,False,1,-4.492624108870999,4.492624108870999
29647,nagger,0.0,2,n{g@R,N,2,5,2,False,0,-5.832013931123212,5.832013931123212
29649,naiad,0.0,1,n2{d,N,2,4,2,False,0,-4.829530690473569,4.829530690473569
29650,nail,1.4,1,n1l,N,1,3,1,False,1,-4.510885438914906,4.510885438914906
29651,nail,0.78,1,n1l,V,1,3,1,False,1,-4.510885438914906,4.510885438914906
29652,nailbrush,0.0,2,n1lbrVS,N,2,7,2,False,0,-7.308955480297575,7.308955480297575
29659,nainsook,0.0,1,n1nsUk,N,2,6,2,False,0,-6.551006153378129,6.551006153378129
29660,naira,0.0,0,n2r@,N,2,4,2,False,0,-4.9110923783279405,4.9110923783279405
29661,naive,1.04,0,n2iv,A,2,4,2,False,0,-4.6855672170841896,4.6855672170841896
29662,naively,0.0,2,n2ivlI,ADV,3,6,3,False,0,-4.815664722570257,4.815664722570257
29663,naivety,0.48,2,n2ivtI,N,3,6,3,False,0,-5.0519659111918305,5.0519659111918305
29664,naked,1.62,0,n1kId,A,2,5,2,False,0,-5.99726471161854,5.99726471161854
29665,nakedly,0.0,2,n1kIdlI,ADV,3,7,3,False,0,-6.258897649544972,6.258897649544972
29666,nakedness,0.6,2,n1kIdnIs,N,3,8,3,False,0,-6.146460633194746,6.146460633194746
29669,name,2.52,1,n1m,N,1,3,1,False,1,-3.999382458360078,3.999382458360078
29670,name,1.76,1,n1m,V,1,3,1,False,1,-3.999382458360078,3.999382458360078
29672,namedrop,0.0,2,n1mdrQp,V,2,7,2,False,0,-5.500299533044933,5.500299533044933
29673,namedropper,0.0,2,n1mdrQp@R,N,3,9,3,False,0,-5.98570230507019,5.98570230507019
29674,namedropping,0.0,1,n1mdrQpIN,N,3,9,3,False,0,-6.6665825239431316,6.6665825239431316
29675,nameless,0.48,2,n1mlIs,A,2,6,2,False,0,-5.340716055326582,5.340716055326582
29676,namely,1.15,2,n1mlI,ADV,2,5,2,False,0,-4.828879684355874,4.828879684355874
29678,nameplate,0.0,2,n1mpl1t,N,2,7,2,False,0,-6.594608984746493,6.594608984746493
29679,namesake,0.0,2,n1ms1k,N,2,6,2,False,0,-5.816708682670821,5.816708682670821
29680,Namibia,0.7,0,n@mIb7,N,3,6,3,False,0,-7.21296261596115,7.21296261596115
29681,Namibian,0.0,1,n@mIb7n,N,3,7,3,False,1,-7.390085208871019,7.390085208871019
29682,Namibian,0.0,2,n@mIb7n,A,3,7,3,False,1,-7.390085208871019,7.390085208871019
29683,Nan,0.0,0,n{n,N,1,3,1,False,0,-5.358049651692457,5.358049651692457
29684,Nancy,1.11,0,n{nsI,N,2,5,2,False,0,-5.815137303239403,5.815137303239403
29685,nankeen,0.0,1,n{Nkin,N,2,6,2,False,0,-7.510978617461926,7.510978617461926
29686,nanny,1.04,0,n{nI,N,2,4,2,False,0,-5.5719792810402105,5.5719792810402105
29688,nap,0.7,1,n{p,N,1,3,1,False,2,-4.686994799119666,4.686994799119666
29689,nap,0.0,1,n{p,V,1,3,1,False,2,-4.686994799119666,4.686994799119666
29690,napalm,0.3,1,n1p#m,N,2,5,2,False,0,-5.481813401081654,5.481813401081654
29691,nape,0.3,1,n1p,N,1,3,1,False,0,-4.724438765578548,4.724438765578548
29692,napery,0.0,0,n1p@rI,N,3,6,3,False,0,-6.543771496965062,6.543771496965062
