,Word,CompCnt,PhonDISC,SylCnt,num_phones,num_sylls_est,remove,num_homophones,log_prob,surprisal
15192,Gewissenlosigkeit,3,g@vIs@nlozIxkWt,6,15,6,False,0,-8.376165325391483,8.376165325391483
15193,Gewissensfrage,3,g@vIs@nsfrag@,5,13,5,False,0,-9.4476260349405,9.4476260349405
15194,Gewissenskonflikt,3,g@vIs@nskOnflIkt,5,16,5,False,0,-14.439167296593203,14.439167296593203
15195,gewissermassen,3,g@vIs@rmas@n,5,12,5,False,0,-9.311419064966117,9.311419064966117
15196,Gewissheit,2,g@vIshWt,3,8,3,False,0,-6.4198799651713685,6.4198799651713685
15197,Gewitter,1,g@vIt@r,3,7,3,False,0,-5.979142849809335,5.979142849809335
15198,Gewitterwolke,2,g@vIt@rvOlk@,5,12,5,False,0,-11.582976977123195,11.582976977123195
15199,Gewoge,3,g@vog@,3,6,3,False,0,-5.202052443899369,5.202052443899369
15200,Gewogenheit,2,g@vog@nhWt,4,10,4,False,0,-7.08426553647371,7.08426553647371
15201,gewoehnen,1,g@v7n@n,3,7,2,False,0,-4.815666043459434,4.815666043459434
15202,Gewohnheit,2,g@vonhWt,3,8,3,False,0,-5.478993258234118,5.478993258234118
15203,Gewohnheitsmensch,3,g@vonhW=mEnS,4,12,4,False,0,-9.954210970164668,9.954210970164668
15204,Gewohnheitstrinker,3,g@vonhW=trINk@r,5,15,5,False,0,-12.947017461853662,12.947017461853662
15205,Gewohnheitsverbrecher,3,g@vonhW=fErbrEx@r,6,17,6,False,0,-12.37695268379371,12.37695268379371
15206,gewoehnlich,2,g@v7nlIx,3,8,2,False,0,-4.959340539638671,4.959340539638671
15207,Gewoehnlichkeit,2,g@v7nlIxkWt,4,11,3,False,0,-5.551471814570275,5.551471814570275
15208,gewohnt,2,g@vont,2,6,2,False,0,-5.834630438886275,5.834630438886275
15209,Gewoehnung,2,g@v7nUN,3,7,2,False,0,-4.93452351373828,4.93452351373828
15210,Gewoelbe,3,g@v/lb@,3,7,3,False,0,-6.362077376768087,6.362077376768087
15211,Gewuehl,2,g@vyl,2,5,2,False,0,-5.893516029013649,5.893516029013649
15212,gewuerfelt,1,g@vYrfElt,3,9,3,False,0,-8.566160204716814,8.566160204716814
15213,Gewuerz,2,g@vYr=,2,6,2,False,0,-7.270006259599921,7.270006259599921
15214,gewuerzig,2,g@vYr=Ix,3,8,3,False,0,-7.3494462677521435,7.3494462677521435
15215,Geysir,1,gWzIr,2,5,2,False,0,-6.32865643593533,6.32865643593533
15216,gezahnt,3,g@=ant,2,6,2,False,0,-7.888924042169764,7.888924042169764
15217,Gezanke,3,g@=&Nk@,3,7,3,False,0,-7.218783811045455,7.218783811045455
15218,Gezaenke,1,g@=ENk@,3,7,3,False,0,-7.427761681443859,7.427761681443859
15219,Gezappel,2,g@=&p@l,3,7,3,False,0,-7.2370695767497955,7.2370695767497955
15220,Gezerre,3,g@=Er@,3,6,3,False,0,-7.677107283865026,7.677107283865026
15221,Geziefer,1,g@=if@r,3,7,3,False,0,-7.201412370105105,7.201412370105105
15222,geziemen,1,g@=im@n,3,7,3,False,0,-6.264986069550332,6.264986069550332
15223,Gezisch,2,g@=IS,2,5,2,False,0,-7.130500926391634,7.130500926391634
15224,Gezuecht,2,g@=Yxt,2,6,2,False,0,-6.679389864730848,6.679389864730848
15225,gezwungenermassen,3,g@=vUN@n@rmas@n,6,15,6,False,0,-12.411756469709022,12.411756469709022
15226,Gezwungenheit,2,g@=vUN@nhWt,4,11,4,False,0,-8.402498177607962,8.402498177607962
15227,Ghetto,0,gEto,2,4,2,False,0,-5.760026152909402,5.760026152909402
15228,Gicht,1,gIxt,1,4,1,False,0,-6.831892956119726,6.831892956119726
15229,Giebel,1,gib@l,2,5,2,False,0,-6.561460547021187,6.561460547021187
15230,gieren,1,gir@n,2,5,2,False,0,-4.457574256753184,4.457574256753184
15231,Gier,1,gir,1,3,1,False,0,-4.9007950093922075,4.9007950093922075
15232,gierig,2,girIx,2,5,2,False,0,-5.256095293183877,5.256095293183877
15233,Gierigkeit,2,girIxkWt,3,8,3,False,0,-6.1507302008459455,6.1507302008459455
15234,giessen,1,gis@n,2,5,2,False,0,-4.331394639547322,4.331394639547322
15235,Giesser,2,gis@r,2,5,2,False,0,-5.254992616012901,5.254992616012901
15236,Giesserei,2,gis@rW,3,6,3,False,0,-6.422444056045651,6.422444056045651
15237,Giessform,2,gisfOrm,2,7,2,False,0,-7.422613775251787,7.422613775251787
15238,Giesskanne,2,gisk&n@,3,7,3,False,0,-8.053695036689733,8.053695036689733
15239,Giessmaschine,2,gism&Sin@,4,9,4,False,0,-6.676252929428578,6.676252929428578
15240,giften,1,gIft@n,2,6,2,False,0,-5.319839126024774,5.319839126024774
15241,Gift,1,gIft,1,4,1,False,2,-4.238643325212892,4.238643325212892
15242,Gift,1,gIft,1,4,1,False,2,-4.238643325212892,4.238643325212892
15243,Gift,1,gIft,1,4,1,False,2,-4.238643325212892,4.238643325212892
15244,Giftgas,2,gIftgas,2,7,2,False,0,-7.251677427626274,7.251677427626274
15245,giftig,2,gIftIx,2,6,2,False,0,-5.68125819185543,5.68125819185543
15246,Giftigkeit,2,gIftIxkWt,3,9,3,False,0,-6.170897273219362,6.170897273219362
15247,Giftschlange,2,gIftSl&N@,3,9,3,False,0,-9.127409572581254,9.127409572581254
15248,Gigant,1,gig&nt,2,6,2,False,0,-6.834740401236789,6.834740401236789
15249,gigantisch,2,gig&ntIS,3,8,3,False,0,-8.4324187702583,8.4324187702583
15250,Gigolo,1,Zigolo,3,6,3,False,0,-8.389652930803253,8.389652930803253
15251,gilben,1,gIlb@n,2,6,2,False,0,-5.801848465218081,5.801848465218081
15252,giltig,1,gIltIx,2,6,2,False,0,-7.553878112002079,7.553878112002079
15253,Gin,1,_In,1,3,1,False,0,-5.127312509008833,5.127312509008833
15254,Ginster,0,gInst@r,2,7,2,False,0,-7.720120224558311,7.720120224558311
15255,Gipfel,1,gI8@l,2,5,2,False,1,-4.948696653552817,4.948696653552817
15256,Gipfel,1,gI8@l,2,5,2,False,1,-4.948696653552817,4.948696653552817
15257,Gipfelkonferenz,2,gI8@lkOnferEn=,5,14,5,False,0,-11.612227602186088,11.612227602186088
15258,gipsen,1,gIps@n,2,6,2,False,0,-5.008789054743236,5.008789054743236
15259,Gips,1,gIps,1,4,1,False,0,-4.83740363397143,4.83740363397143
15260,Gipsabdruck,2,gIps&pdrUk,3,10,3,False,0,-8.743737413753992,8.743737413753992
15261,Gipsbueste,2,gIpsbYst@,3,9,3,False,0,-8.98922346103357,8.98922346103357
15262,Giraffe,0,gir&f@,3,6,3,False,0,-9.196830676523254,9.196830676523254
15263,Girlande,0,gIrl&nd@,3,8,3,False,0,-8.41239062566458,8.41239062566458
15264,Giro,1,Ziro,2,4,2,False,0,-6.885081585316489,6.885081585316489
15265,girren,1,gIr@n,2,5,2,False,0,-5.023480974042916,5.023480974042916
15266,Gitarre,1,git&r@,3,6,3,False,0,-7.769641609851119,7.769641609851119
15267,Gitarrenspieler,4,git&r@nSpil@r,5,13,5,False,0,-12.408410890815805,12.408410890815805
15268,Gitarrist,2,git&rIst,3,8,3,False,0,-7.6679320149404075,7.6679320149404075
15269,Gitter,1,gIt@r,2,5,2,False,0,-5.2083380107979655,5.2083380107979655
15270,gittern,1,gIt@rn,2,6,2,False,0,-5.709665067357229,5.709665067357229
15271,Gitterfenster,2,gIt@rfEnst@r,4,12,4,False,0,-10.75313169156867,10.75313169156867
15272,glaenzen,1,glEn=@n,2,7,2,False,0,-6.343455354599048,6.343455354599048
15273,Glanz,1,gl&n=,1,5,1,False,0,-5.2221661114528555,5.2221661114528555
15274,glanzlos,2,gl&n=los,2,8,2,False,0,-6.647578285158314,6.647578285158314
15275,Glanznummer,2,gl&n=nUm@r,3,10,3,False,0,-8.98950498873437,8.98950498873437
15276,glanzvoll,2,gl&n=fOl,2,8,2,False,0,-7.641047217973962,7.641047217973962
15277,Glas,1,glas,1,4,1,False,0,-3.908993626847069,3.908993626847069
15278,glasartig,3,glasartIx,3,9,3,False,0,-6.4791216985928965,6.4791216985928965
15279,Glasauge,2,glasBg@,3,7,3,False,0,-6.613606512692256,6.613606512692256
15280,Glasblaeser,3,glasbl9z@r,3,10,2,False,0,-8.09024897510985,8.09024897510985
15281,Glaserei,2,glaz@rW,3,7,3,False,0,-6.598330934546129,6.598330934546129
15282,Glasfiber,2,glasfib@r,3,9,3,False,0,-8.868632353825923,8.868632353825923
15283,Glashaus,2,glashBs,2,7,2,False,0,-6.784547689321961,6.784547689321961
15284,Glasmalerei,2,glasmal@rW,4,10,4,False,0,-8.936850809814135,8.936850809814135
15285,Glassplitter,2,glasSplIt@r,3,11,3,False,0,-9.366503086036095,9.366503086036095
15286,Glastuer,2,glastyr,2,7,2,False,0,-6.984381450456021,6.984381450456021
15287,Glaswolle,2,glasvOl@,3,8,3,False,0,-6.840006222261672,6.840006222261672
15288,glatt,1,gl&t,1,4,1,False,0,-5.12373845035383,5.12373845035383
15289,Glaette,2,glEt@,2,5,2,False,0,-5.078076841308103,5.078076841308103
15290,Glatteis,2,gl&tWs,2,6,2,False,0,-7.1879410039492,7.1879410039492
15291,glattstreichen,2,gl&tStrWx@n,3,11,3,False,0,-9.524628171982423,9.524628171982423
15292,Glatze,1,gl&=@,2,5,2,False,0,-6.000858289401565,6.000858289401565
15293,glatzkoepfig,3,gl&=k/8Ix,3,9,3,False,0,-7.015716188929472,7.015716188929472
15294,glauben,1,glBb@n,2,6,2,False,1,-4.6214999637511855,4.6214999637511855
15295,Glaube,2,glBb@,2,5,2,False,0,-4.725830376637733,4.725830376637733
15296,Glauben,1,glBb@n,2,6,2,False,1,-4.6214999637511855,4.6214999637511855
15297,Glaubensbekenntnis,3,glBb@nsb@kEntnIs,5,16,5,False,0,-11.74778733948159,11.74778733948159
15298,Glaubensgemeinschaft,3,glBb@nsg@mWnS&ft,5,16,5,False,0,-10.20839752892162,10.20839752892162
15299,Glaubenssache,3,glBb@nsz&x@,4,11,4,False,0,-9.855803779355291,9.855803779355291
15300,glaubhaft,2,glBph&ft,2,8,2,False,0,-5.679233554047301,5.679233554047301
15301,Glaubhaftigkeit,3,glBph&ftIxkWt,4,13,4,False,0,-7.348177782435135,7.348177782435135
15302,glaeubig,2,glXbIx,2,6,2,False,0,-4.472045690310072,4.472045690310072
15303,Glaeubige,2,glXbIg@,3,7,3,False,0,-6.39737310613429,6.39737310613429
15304,Glaeubiger,2,glXbIg@r,3,8,3,False,0,-6.952021723341604,6.952021723341604
15305,glaublich,2,glBplIx,2,7,2,False,0,-6.177144539379342,6.177144539379342
15306,glaubwuerdig,2,glBpvYrdIx,3,10,3,False,0,-6.075592523340383,6.075592523340383
15307,Glaubwuerdigkeit,2,glBpvYrdIxkWt,4,13,4,False,0,-6.5698769307585,6.5698769307585
15308,glazial,0,gl&=ial,3,7,3,False,0,-6.961327359824661,6.961327359824661
15309,gleichen,1,glWx@n,2,6,2,False,0,-3.839967914556384,3.839967914556384
15310,gleich,1,glWx,1,4,1,False,0,-4.0718442885365675,4.0718442885365675
15311,gleichaltrig,3,glWx<rIx,3,8,2,False,0,-6.290732319080187,6.290732319080187
15312,gleichartig,3,glWxartIx,3,9,3,False,0,-5.999529221427462,5.999529221427462
15313,gleichbedeutend,2,glWxb@dXt@nt,4,12,4,False,0,-9.556838176960488,9.556838176960488
15314,gleichberechtigt,2,glWxb@rExtIxt,4,13,4,False,0,-10.819719342382161,10.819719342382161
15315,Gleichberechtigung,2,glWxb@rExtIgUN,5,14,5,False,0,-10.244217829160613,10.244217829160613
15316,gleichbleiben,2,glWxblWb@n,3,10,3,False,0,-7.254142363129599,7.254142363129599
15317,gleichdenkend,2,glWxdENk@nt,3,11,3,False,0,-7.934409888411257,7.934409888411257
15318,Gleiche,2,glWx@,2,5,2,False,0,-4.7147842893428065,4.7147842893428065
15319,gleicherbig,3,glWxErbIx,3,9,3,False,0,-7.239774806125716,7.239774806125716
15320,gleichermassen,3,glWx@rmas@n,4,11,4,False,0,-8.95476093678151,8.95476093678151
15321,gleichfalls,3,glWxf&ls,2,8,2,False,0,-7.194219532461931,7.194219532461931
15322,gleichfoermig,3,glWxf/rmIx,3,10,3,False,0,-5.550796732776087,5.550796732776087
15323,Gleichfoermigkeit,2,glWxf/rmIxkWt,4,13,4,False,0,-6.506852537550764,6.506852537550764
15324,gleichgeartet,2,glWxg@art@t,4,11,4,False,0,-9.323025379746511,9.323025379746511
15325,gleichgesinnt,2,glWxg@zInt,3,10,3,False,0,-8.74419562103244,8.74419562103244
15326,Gleichgewicht,2,glWxg@vIxt,3,10,3,False,0,-6.934671681855719,6.934671681855719
15327,Gleichgewichtsstoerung,4,glWxg@vIx=St7rUN,5,16,4,False,0,-12.141880813520595,12.141880813520595
15328,gleichgueltig,2,glWxgYltIx,3,10,3,False,0,-6.110121259158744,6.110121259158744
15329,Gleichgueltigkeit,2,glWxgYltIxkWt,4,13,4,False,0,-6.599760340522676,6.599760340522676
15330,Gleichheit,2,glWxhWt,2,7,2,False,0,-5.653252963568666,5.653252963568666
15331,Gleichheitszeichen,3,glWxhW==Wx@n,4,12,4,False,0,-9.461990505688059,9.461990505688059
15332,gleichkommen,2,glWxkOm@n,3,9,3,False,0,-7.028457726473651,7.028457726473651
15333,gleichlaufend,2,glWxlBf@nt,3,10,3,False,0,-7.849011909370098,7.849011909370098
15334,gleichlaeufig,3,glWxlXfIx,3,9,3,False,0,-6.978113871481025,6.978113871481025
15335,gleichlautend,2,glWxlBt@nt,3,10,3,False,0,-8.992512407964211,8.992512407964211
15336,gleichmaessig,2,glWxm9sIx,3,9,2,False,0,-5.579169297321296,5.579169297321296
15337,Gleichmaessigkeit,2,glWxm9sIxkWt,4,12,3,False,0,-6.132359273569767,6.132359273569767
15338,gleichmuetig,3,glWxmytIx,3,9,3,False,0,-5.793311447448007,5.793311447448007
15339,Gleichmuetigkeit,2,glWxmytIxkWt,4,12,4,False,0,-6.282950528811939,6.282950528811939
15340,gleichnamig,3,glWxnamIx,3,9,3,False,0,-7.709985142639802,7.709985142639802
15341,Gleichnamigkeit,2,glWxnamIxkWt,4,12,4,False,0,-8.666040947414476,8.666040947414476
15342,Gleichnis,2,glWxnIs,2,7,2,False,0,-6.370120441681717,6.370120441681717
15343,gleichrangig,3,glWxr&NIx,3,9,3,False,0,-7.428983419258112,7.428983419258112
15344,gleichsam,2,glWxzam,2,7,2,False,0,-6.0577962801685254,6.0577962801685254
15345,gleichseitig,3,glWxzWtIx,3,9,3,False,0,-6.3796177089072605,6.3796177089072605
15346,gleichsetzen,2,glWxzE=@n,3,9,3,False,0,-6.465088981874642,6.465088981874642
15347,gleichstellen,2,glWxStEl@n,3,10,3,False,0,-7.035788687001164,7.035788687001164
15348,Gleichstellung,2,glWxStElUN,3,10,3,False,0,-6.823648373712859,6.823648373712859
15349,gleichtun,2,glWxtun,2,7,2,False,0,-5.81046590348987,5.81046590348987
15350,Gleichung,2,glWxUN,2,6,2,False,0,-4.599315352501665,4.599315352501665
15351,gleichviel,2,glWxfil,2,7,2,False,0,-6.970055220733805,6.970055220733805
15352,gleichwertig,3,glWxvertIx,3,10,3,False,0,-7.284805447229366,7.284805447229366
15353,Gleichwertigkeit,2,glWxvertIxkWt,4,13,4,False,0,-7.774444528593298,7.774444528593298
15354,gleichzeitig,3,glWx=WtIx,3,9,3,False,0,-6.912515216814813,6.912515216814813
15355,Gleichzeitigkeit,2,glWx=WtIxkWt,4,12,4,False,0,-7.402154298178745,7.402154298178745
15356,Gleis,1,glWs,1,4,1,False,0,-5.3419728142521254,5.3419728142521254
15357,Gleisdreieck,2,glWsdrWEk,3,9,3,False,0,-9.331436433132403,9.331436433132403
15358,gleissen,1,glWs@n,2,6,2,False,0,-5.766706547711321,5.766706547711321
15359,gleiten,1,glWt@n,2,6,2,False,0,-4.852608566083945,4.852608566083945
15360,Gleitflug,2,glWtfluk,2,8,2,False,0,-7.794097535139809,7.794097535139809
15361,gleitsicher,2,glWtzIx@r,3,9,3,False,0,-7.35887886693672,7.35887886693672
15362,Gletscher,1,glEtS@r,2,7,2,False,0,-6.3781698517884,6.3781698517884
15363,gletscherartig,3,glEtS@rartIx,4,12,4,False,0,-10.148162204748417,10.148162204748417
15364,Gletscherspalte,2,glEtS@rSp<@,4,11,3,False,0,-11.464656248079956,11.464656248079956
15365,glidrig,1,glidrIx,2,7,2,False,0,-5.808300512787959,5.808300512787959
15366,Glied,1,glit,1,4,1,False,0,-5.612316943420433,5.612316943420433
15367,gliedern,2,glid@rn,2,7,2,False,0,-5.7666525020530415,5.7666525020530415
15368,Gliederung,2,glid@rUN,3,8,3,False,0,-5.988750861768948,5.988750861768948
15369,glimmen,1,glIm@n,2,6,2,False,0,-5.072391143894885,5.072391143894885
15370,glimmern,2,glIm@rn,2,7,2,False,0,-5.546015161270048,5.546015161270048
15371,Glimmer,2,glIm@r,2,6,2,False,0,-4.906243161649635,4.906243161649635
15372,glimmerig,2,glIm@rIx,3,8,3,False,0,-6.693148038479014,6.693148038479014
15373,Glimmerschiefer,2,glIm@rSif@r,4,11,4,False,0,-10.164202900064854,10.164202900064854
15374,Glimpf,1,glIm8,1,5,1,False,0,-5.734525746119716,5.734525746119716
15375,glimpflich,2,glIm8lIx,2,8,2,False,0,-6.4531105878393795,6.4531105878393795
15376,glitschen,1,glItS@n,2,7,2,False,0,-6.135233498239772,6.135233498239772
15377,Glitsche,2,glItS@,2,6,2,False,0,-6.411120374642051,6.411120374642051
15378,glitscherig,2,glItS@rIx,3,9,3,False,0,-8.438031248394772,8.438031248394772
15379,glitschig,2,glItSIx,2,7,2,False,0,-7.656666521941236,7.656666521941236
15380,glitzern,1,glI=@rn,2,7,2,False,0,-7.6299078571787184,7.6299078571787184
15381,glitzerig,2,glI=@rIx,3,8,3,False,0,-7.759144477745025,7.759144477745025
15382,glitzrig,2,glI=rIx,2,7,2,False,0,-6.672170428141832,6.672170428141832
15383,global,0,global,2,6,2,False,0,-7.137548357655277,7.137548357655277
15384,Globetrotter,1,glob@trOt@r,4,11,4,False,0,-10.806917807752875,10.806917807752875
15385,Globin,1,globin,2,6,2,False,0,-7.652992024123595,7.652992024123595
15386,Globulin,0,globulin,3,8,3,False,0,-8.760115731799976,8.760115731799976
15387,Globus,0,globUs,2,6,2,False,0,-5.5764336660911225,5.5764336660911225
15388,Gloeckchen,2,gl/kx@n,2,7,2,False,0,-4.730478698734766,4.730478698734766
15389,Glocke,1,glOk@,2,5,2,False,0,-4.922320513135254,4.922320513135254
15390,Glockenblume,3,glOk@nblum@,4,11,4,False,0,-8.452726116058361,8.452726116058361
15391,glockenfoermig,4,glOk@nf/rmIx,4,12,4,False,0,-7.311082717095011,7.311082717095011
15392,Glockengelaeut,3,glOk@ng@lXt,4,11,4,False,0,-11.186670275140658,11.186670275140658
15393,Glockengiesser,3,glOk@ngis@r,4,11,4,False,0,-9.325243293259836,9.325243293259836
15394,Glockengiesserei,3,glOk@ngis@rW,5,12,5,False,0,-10.492694733292584,10.492694733292584
15395,Glockenklang,3,glOk@nkl&N,3,10,3,False,0,-9.269278273340477,9.269278273340477
15396,Glockenstuhl,3,glOk@nStul,3,10,3,False,0,-8.83921444901924,8.83921444901924
15397,Glockenturm,3,glOk@ntUrm,3,10,3,False,0,-9.836564195907918,9.836564195907918
15398,Gloeckner,2,gl/kn@r,2,7,2,False,0,-6.6439375296480465,6.6439375296480465
15399,Gloria,0,gloria,3,6,3,False,0,-6.651248839975555,6.651248839975555
15400,Glorienschein,3,glori@nSWn,4,10,4,False,0,-9.626553039711244,9.626553039711244
15401,Glorifikation,2,glorifik&=ion,6,13,6,False,0,-8.362614278284639,8.362614278284639
15402,glorifizieren,2,glorifi=ir@n,5,12,5,False,0,-8.29969001516626,8.29969001516626
15403,glorios,2,glorios,3,7,3,False,0,-8.0074757539475,8.0074757539475
15404,glorreich,2,glorrWx,2,7,2,False,0,-8.170498929584847,8.170498929584847
15405,Glossar,2,glOsar,2,6,2,False,0,-7.135373430984298,7.135373430984298
15406,Glosse,1,glOs@,2,5,2,False,0,-5.233262888969073,5.233262888969073
15407,glossieren,2,glOsir@n,3,8,3,False,0,-6.346933865638794,6.346933865638794
15408,glotzen,1,glO=@n,2,6,2,False,0,-5.381371132251428,5.381371132251428
15409,gluecken,1,glYk@n,2,6,2,False,0,-4.2896276428069715,4.2896276428069715
15410,Glueck,1,glYk,1,4,1,False,0,-4.8644858088654805,4.8644858088654805
15411,glucken,1,glUk@n,2,6,2,False,0,-5.467090468128507,5.467090468128507
15412,glueckbringend,2,glYkbrIN@nt,3,11,3,False,0,-8.790942274157077,8.790942274157077
15413,Glucke,1,glUk@,2,5,2,False,0,-6.291543405364965,6.291543405364965
15414,gluckern,2,glUk@rn,2,7,2,False,0,-6.382760038733746,6.382760038733746
15415,Gluckhenne,2,glUkhEn@,3,8,3,False,0,-8.529675956444326,8.529675956444326
15416,gluecklich,2,glYklIx,2,7,2,False,0,-4.972432152771195,4.972432152771195
15417,gluecklicherweise,3,glYklIx@rvWz@,5,13,5,False,0,-8.643853385681101,8.643853385681101
15418,glucksen,2,glUks@n,2,7,2,False,0,-6.36478094113108,6.36478094113108
15419,Gluecksache,2,glYkz&x@,3,8,3,False,0,-7.978241982870761,7.978241982870761
15420,Gluecksbringer,3,glYksbrIN@r,3,11,3,False,0,-9.34127429403408,9.34127429403408
15421,glueckselig,2,glYkzelIx,3,9,3,False,0,-6.797701370456651,6.797701370456651
15422,Glueckseligkeit,2,glYkzelIxkWt,4,12,4,False,0,-7.389832645388255,7.389832645388255
15423,Gluecksfall,3,glYksf&l,2,8,2,False,0,-7.056019656788874,7.056019656788874
15424,Glueckskind,3,glYkskInt,2,9,2,False,0,-7.667949144272847,7.667949144272847
15425,Gluecksspiel,3,glYksSpil,2,9,2,False,0,-7.591953171897961,7.591953171897961
15426,glueckstrahlend,2,glYkStral@nt,3,12,3,False,0,-10.300232485956274,10.300232485956274
15427,Glueckstreffer,3,glYkstrEf@r,3,11,3,False,0,-10.155236969247492,10.155236969247492
15428,glueckverheissend,2,glYkfErhWs@nt,4,13,4,False,0,-11.678156872608959,11.678156872608959
15429,Glueckwunsch,2,glYkvUnS,2,8,2,False,0,-8.361002407379551,8.361002407379551
15430,gluehen,1,gly@n,2,5,2,False,0,-4.295858282497446,4.295858282497446
15431,Gluehbirne,2,glybIrn@,3,8,3,False,0,-8.4509642854039,8.4509642854039
15432,gluehheiss,2,glyhWs,2,6,2,False,0,-6.009799255344063,6.009799255344063
15433,Gluehlampe,2,glyl&mp@,3,8,3,False,0,-7.9214964074935885,7.9214964074935885
15434,Glut,1,glut,1,4,1,False,0,-4.921569732375483,4.921569732375483
15435,Gluten,1,gluten,2,6,2,False,0,-7.891268591313591,7.891268591313591
15436,Gluthitze,2,gluthI=@,3,8,3,False,0,-9.106096693846423,9.106096693846423
15437,Glutin,1,glutin,2,6,2,False,0,-7.091092295569207,7.091092295569207
15438,Glykogen,2,glykogen,3,8,3,False,0,-7.239971098807491,7.239971098807491
15439,Glykose,0,glykoz@,3,7,3,False,0,-6.115159840475779,6.115159840475779
15440,Glyzerin,0,gly=erin,3,8,3,False,0,-7.975964443442474,7.975964443442474
15441,Gnade,1,gnad@,2,5,2,False,0,-5.1568880217744635,5.1568880217744635
15442,gnadebringend,2,gnad@brIN@nt,4,12,4,False,0,-9.780512196214106,9.780512196214106
15443,gnadenlos,3,gnad@nlos,3,9,3,False,0,-7.404817958222247,7.404817958222247
15444,gnadenvoll,3,gnad@nfOl,3,9,3,False,0,-8.51202587898081,8.51202587898081
15445,gnaedig,2,gn9dIx,2,6,1,False,0,-5.778088708776757,5.778088708776757
15446,Gneis,1,gnWs,1,4,1,False,0,-5.007317015758063,5.007317015758063
15447,Gnom,1,gnom,1,4,1,False,0,-5.675293794867348,5.675293794867348
15448,gnomenhaft,3,gnom@nh&ft,3,10,3,False,0,-7.903528848621602,7.903528848621602
15449,Gnostik,2,gnOstIk,2,7,2,False,0,-6.928970255255358,6.928970255255358
15450,Gnostiker,2,gnOstik@r,3,9,3,False,0,-7.837272478236997,7.837272478236997
15451,gnostisch,2,gnOstIS,2,7,2,False,0,-6.186533502683129,6.186533502683129
15452,Gobelin,0,gob@l0,3,6,3,False,0,-8.961701827085562,8.961701827085562
15453,Gold,1,gOlt,1,4,1,False,0,-4.050283801890746,4.050283801890746
15454,Golddublee,2,gOltdUble,3,9,3,False,0,-8.945144434230473,8.945144434230473
15455,golden,2,gOld@n,2,6,2,False,0,-4.824693008081483,4.824693008081483
15456,goldfarbig,2,gOltf&rbIx,3,10,3,False,0,-7.907596991458991,7.907596991458991
15457,Goldfisch,2,gOltfIS,2,7,2,False,0,-7.19086708315325,7.19086708315325
15458,Goldgraeber,3,gOltgr9b@r,3,10,2,False,0,-9.578547630574358,9.578547630574358
15459,goldhaeltig,3,gOlthEltIx,3,10,3,False,0,-8.839229403296887,8.839229403296887
15460,Goldkrone,2,gOltkron@,3,9,3,False,0,-8.914728251193178,8.914728251193178
15461,Goldmedaille,2,gOltmed&lj@,4,11,4,False,0,-8.739638715897087,8.739638715897087
15462,Goldmine,2,gOltmin@,3,8,3,False,0,-7.783398726126418,7.783398726126418
15463,Goldmuenze,2,gOltmYn=@,3,9,3,False,0,-7.667577520882733,7.667577520882733
15464,Goldpapier,2,gOltp&pir,3,9,3,False,0,-7.293893208760038,7.293893208760038
15465,Goldregen,2,gOltreg@n,3,9,3,False,0,-8.346496648950827,8.346496648950827
15466,Goldschmied,2,gOltSmit,2,8,2,False,0,-7.616102192138613,7.616102192138613
15467,Goldschnitt,2,gOltSnIt,2,8,2,False,0,-7.283030339264033,7.283030339264033
15468,Goldstern,2,gOltStErn,2,9,2,False,0,-8.676173574467615,8.676173574467615
15469,Goldwaehrung,2,gOltv9rUN,3,9,2,False,0,-7.046270271284292,7.046270271284292
15470,Goldwert,2,gOltvert,2,8,2,False,0,-6.984524538538964,6.984524538538964
15471,Golem,1,golEm,2,5,2,False,0,-8.274063477575307,8.274063477575307
15472,Golf,1,gOlf,1,4,1,False,1,-5.033156849022951,5.033156849022951
15473,Golf,1,gOlf,1,4,1,False,1,-5.033156849022951,5.033156849022951
15474,Golfer,2,gOlf@r,2,6,2,False,0,-5.864984982018954,5.864984982018954
15475,Golfplatz,2,gOlfpl&=,2,8,2,False,0,-7.132695022686027,7.132695022686027
15476,Gondel,1,gOnd@l,2,6,2,False,0,-7.114710408691913,7.114710408691913
15477,goennen,1,g/n@n,2,5,2,False,0,-4.457904818661915,4.457904818661915
15478,Goenner,2,g/n@r,2,5,2,False,0,-4.846011676074247,4.846011676074247
15479,goennerhaft,2,g/n@rh&ft,3,9,3,False,0,-7.337079893316786,7.337079893316786
15480,Goennerhaftigkeit,3,g/n@rh&ftIxkWt,5,14,5,False,0,-9.006024121704618,9.006024121704618
15481,goennerisch,2,g/n@rIS,3,7,3,False,0,-6.158683939643289,6.158683939643289
15482,gordisch,1,gOrdIS,2,6,2,False,0,-7.624438545630491,7.624438545630491
15483,Gorgonzola,0,gOrgOn=ola,4,10,4,False,0,-11.742721411719291,11.742721411719291
15484,Gorilla,1,gorIla,3,6,3,False,0,-9.279077441113593,9.279077441113593
15485,Gote,1,got@,2,4,2,False,1,-5.426061260225644,5.426061260225644
15486,Gote,1,got@,2,4,2,False,1,-5.426061260225644,5.426061260225644
15487,Gotik,0,gotIk,2,5,2,False,0,-5.318062690476571,5.318062690476571
15488,gotisch,0,gotIS,2,5,2,False,0,-4.764032745115244,4.764032745115244
15489,Gott,1,gOt,1,3,1,False,0,-3.9996500372554897,3.9996500372554897
